id,name,tagline,location,domain
c6a7076d-4a34-430f-9ea8-703a049b9cb6,collab fund,Prominent investor in climate tech companies,"New York City, U.S.",
37846f1c-395b-41c2-92fa-a0f201a41d42,collectiv food,Fresh products supply chain company,"London, UK",https://collectivfood.com/
ba9dba92-ccf2-44cb-a802-b3d0a7a32c75,collectivecrunch,Analytics platform for sustainable forests,"Espoo, Finland",
32a611c1-be76-4742-8d27-9be2f3b6c551,collide,GenAI platform for the energy industry,"Houston, TX",https://www.collide.com/
4307e654-5d08-47e1-a044-76b619a5a952,colorfix,Organic fabric dyeing company,"Norwich, U.K.",https://www.colorfix.com/
f61318b0-274a-483c-aec2-2923c8a191e5,colorifix,Company removing environmentally hazardous chemicals from the textile dyeing and fixing process,"Norwich, UK",https://www.colorifix.com/
bc8e0e09-b0e4-4d41-8687-662622bc9d89,colossal biosciences,Genetics and biosciences platform bringing back the Dodo and woolly mammoth,Dallas,
a005f614-2b7d-40e4-bff3-49c56bdca868,colossus,Solar software and marketplace model startup,"Boston, MA",
6c496990-5438-4485-9435-4244d8003e25,columna capital,Invest in food and agriculture,"London, U.K.",
661ec86e-62a7-4774-b32b-e5f76bedf2d6,comet bio,Ingredients created from crop leftovers,Canada,
b06174a6-ce41-495d-bd4c-965043c6d442,common energy,Provider of a SaaS platform to manage distributed generation projects,New York,https://www.commonenergy.us/
1b49473f-f466-476d-a49b-d3876ecd69cc,common heir,Sustainable beauty brand,"Los Angeles, CA",https://commonheir.com/
f5692d8d-cc7d-49dd-9aaf-75be8731e858,commonwealth fusion systems,Build compact magnetic confinement fusion power plants,"Cambridge, Mass.",https://cfs.energy/
7e599a7d-47aa-4756-a971-485a8f4bf79a,compact membrane systems,Developer of membranes for industrial carbon capture,"Wilmington, DE",
3f6b1db2-ee8d-49a1-84d9-4a3b06973242,compagnie maritime monegasque,Ethanol-powered boats,"Rio de Janeiro, Brazil",
4ab997f6-396a-4507-8236-0dd0e03e3f47,companion.energy,Manage energy use and buy carbon-free electricity,"Ghent, Belgium",https://www.companion.energy/
02ecf66e-05af-42aa-bd3f-16a73504225a,company a,Innovative tech solutions for businesses,"San Francisco, CA",
055c618c-eb8b-451e-9ddc-81faa5fa709a,company b,Healthcare AI platform improving patient outcomes,"New York, NY",
6c72bcac-ab37-4005-846e-487206563297,company c,Eco-friendly packaging solutions,"Los Angeles, CA",https://www.companyc.com/
f665d9b6-a073-477f-bf99-90b07b5d2d28,company d,Cloud-based financial services,"Austin, TX",https://www.companyd.com/
625452da-3b18-418f-b111-4ddf07e1e9ae,company e,Blockchain analytics for supply chain,"Toronto, Canada",
9ec6d013-6aac-4135-8c3f-adc272fa8428,company f,Mobile app for home automation,"Chicago, IL",
f19e5017-7462-4bfa-9a90-58e39ce8ca21,company g,Online learning platform for professionals,"Seattle, WA",
810ae79c-fedf-4cb7-96d3-78f3dc122425,company name,Tagline,Location,
8ad53784-65de-4f3b-80a0-ad3e815dd65f,complete solaria,"Solar technology, services, and installation company","Fremont, CA",https://www.completesolaria.com/
a072c946-7306-417d-af43-4747a1ba3402,compound foods,Conserving carbon by producing coffee through molecules rather than beans,"San Francisco, CA",
0dc7e3ef-ee36-4239-ab30-c1eb647e6dd3,concert bio,Optimizing microbial ecosystems for hydroponic systems,UK,
bb7051e2-1511-4d4c-82cd-dc94665115ed,concourse labs,Automated cloud governance company,"New York, NY",
25c87fa0-1038-47b0-81e1-0808eb51da8d,concrete4change,Company that captures CO2 and mineralizes it in concrete,"Nottingham, U.K.",
0e897c27-2e77-4941-99f8-1c6a40b01c4a,concretene,Developer of concrete alternatives combining graphene and concrete,"Manchester, UK",
413f1cdc-bd93-4742-ad40-32fab2acc6c2,condoit,Software for electricians to manage electrical data,"Birmingham, AL",
0dd7504d-6442-4a05-ab17-2d3609e6216c,conflux technology,Heat exchangers with additive manufacturer platform,"Waurn Ponds, Australia",
c666b847-7017-464f-a97b-c8412b24388f,congruent ventures,Early-stage climate tech investor,"San Francisco, CA",
93233689-92af-4952-a442-508dc28a0f3e,conifer,Electric hub motors free of rare earth elements,"Sunnyvale, CA",
6404632c-dcef-4d79-b9f5-4d43156c47fb,connect earth,Data platform for sustainable finance,"London, UK",
81ef4fcd-90b8-4291-89a5-34ce11a00740,connect homes,Maker of pre-made homes and models,Los Angeles,https://connecthomes.com/
a6a7ae43-d03c-4776-88f5-bb6498bdc5b5,connectder,Meter socket adapters for solar panels and EV chargers,Philadelphia,https://www.connectder.com/
d3214b8c-516c-4a84-ae78-0e870ca5e5e6,connected energy,Provider of energy storage systems using retired EV batteries,UK,https://www.connectedenergy.com/
e255dba1-d11b-4b0a-b9ec-8d09101699d5,connecterra,Improving the dairy industry with predictive intelligence,Amsterdam,https://www.connecterra.io/
6ea38e60-46cc-431f-b98f-3912da686630,conry tech,Modular air-conditioning units for commercial buildings,"Melbourne, Australia",https://conrytech.com/
bc3872a8-75c1-4924-b61b-827b12e4bb38,conservation labs,Smart water monitoring technology company,"Pittsburgh, Pennsylvania",
5c1ca4b3-8d3f-440e-a4f9-042b1a41e9dd,conservation resources,Impact investments in timberland and farmland,"Exeter, NH",https://www.conservationresources.com/
0b945427-4855-486f-84fc-f4bfda6c53d3,constellation energy,Nuclear energy projects maintenance and expansion,"Baltimore, U.S.",https://constellation.com/
32f19946-5ba7-4125-b20b-dfa873bdce0b,constellr,Thermal satellite data platform,"Freiburg, Germany",https://constellr.com/
a9162b9e-782b-404a-8b6b-8c69d851cc2a,contextual ai,LLM builder for enterprises,"Palo Alto, CA",
c2c5607b-91ef-45c2-bc04-31d2347fa8fc,continue ai,Sustainability intelligence platform,New York,
798351fb-11b0-4298-b6d5-906858be3399,continuum,Metal recycling and supply company,"Los Gatos, CA",
dbccb0d2-b166-4fe2-8dea-31011d4e07a6,continuum ag,Soil health data startup,"Washington, IA",
a452d19c-2fd1-4526-9945-0274bbe4780e,continuum green energy,Renewable energy group,"Mumbai, India",
132abac8-f10d-47af-97d1-b8f95ac41fd0,controlled thermal resources,Direct lithium extraction technology developer,"Imperial, CA",
7f47270e-5ac4-48fb-9f68-8a5a6241ed31,converge,Construction materials decarbonization startup,London,
09aa7a75-42da-4c49-b812-786d486ecdf1,cooks venture,Heirloom poultry startup,New York,
f41317bb-2580-4dd7-84bb-53977abb7033,coolset,Automated decarbonization platform for SMEs,"Amsterdam, The Netherlands",https://coolset.com/
1fff880d-a192-450d-a9e5-77a761fc8371,copeland,Provider of climate software and solutions,"St. Louis, MO",
6a00f78e-1ee6-4151-bae0-928ce0e25f53,copenhagen infrastructure partners,"Invest in wind farms, solar parks, and grid-connected batteries","Copenhagen, Denmark",
0f25e0e6-63fd-486a-8f21-d0c80c64f4cd,coperniq,Workflow software designed for solar and energy contractors,San Francisco,
de781d8e-6f2e-4625-92f0-9f75de165990,copper labs,Wireless energy management solutions,"Boulder, CO",
1ea0c871-016c-418d-9f5c-d481366e1834,copperstone technologies,Robotics platform for mine site inspection,Canada,
429f26e5-a4cc-4334-988d-27c0be1fbf47,coral vita,Focused on coral restoration techniques,"Freeport, Bahamas",
cfccb67f-1a9c-4a50-93ce-abd4681e3771,coralogix,ML-powered log analytics solution,Israel,https://coralogix.com/
6750d81c-78ec-423a-ae64-58559bcd1f7b,cord,Annotation automation for computer vision,London,
117402df-04df-4e9f-a233-b770e7bb449b,core-power,Developer of a marine Molten Salt Reactor,"London, UK",
06151934-d632-4193-80ed-d5c14fc9d723,corepower magnetics,Magnetic solutions company for electric vehicles and the grid,"Pittsburgh, PA",https://www.corepowermagnetics.com/
381cf1ca-a287-4d4c-bd6a-baf7a4a21d34,coreshell,Silicon anode battery technology for EVs,"San Leandro, California",
00b1c66c-4fd9-4695-96d8-8c2afb14aa26,coreshell technologies,Developer of nanolayer coating technology for rechargeable batteries,"San Leandro, CA",https://coreshelltech.com/
2b212da2-1dc0-4b9e-8023-05d10028b454,corestack,Software-as-a-service provider,"Bellevue, WA",
0d20ab76-4a39-4f4f-8307-c013cca526a3,corinex,Broadband over power lines solutions,Vancouver,https://www.corinex.com/
b929c70d-68fa-4193-918b-33b327837361,cornish lithium,Lithium exploration and development platform,"Penryn, United Kingdom",https://www.cornishlithium.com/
8ea0ac35-bc5b-4271-9e3c-b8ca3e792b86,corpower ocean,Wave energy conversion technology developer,Stockholm,https://www.corpowerocean.com/
dcf99aac-f229-4f1f-9542-55aaf6f29b23,correntics,Climate risk analytics platform,"Zürich, Switzerland",https://correntics.com/
5916dba3-755f-44c9-8165-e2d3a91375d6,cortex,Building decarbonization software company,"Nashville, TN",
35841a13-8a72-4b2a-9d88-154ac6e05c41,cosmic aerospace,All-electric passenger aircraft developer,"Centennial, CO",https://cosmicaerospace.com/
1368d5ed-3234-437b-8b6e-58d03c3e01e8,cosmic robotics,AI-powered robot developer for critical infrastructure,"San Francisco, CA",
a93ba15c-ba88-4d7c-8e95-a49228849389,cosmos innovation,Perovskite silicon tandem solar cell technology developer,"Singapore City, Singapore",
86f1b67d-5866-4aa4-a52c-b97938045bd9,cotierra,Decentralized biochar producer,"Zürich, Switzerland",
5a7811b7-d7ee-4533-ab60-faa9da1be718,cottage,Building additional housing on existing properties,"San Francisco, CA",
32112edf-418f-4e7e-b848-5b195bf76fdd,countable,Community management SaaS platform,"San Francisco, CA",https://www.countable.us/
6d73356b-78a1-4f20-91fb-4a506771328e,cove,Biomaterials and packaging developer,"Los Angeles, CA",
0e42bac4-bceb-49dd-9ea2-8d2b44d6779f,cove.tool,Startup providing building performance analysis focused on energy efficiency,"Atlanta, GA",https://cove.tools/
e4f5b268-06a4-4741-89cc-36302f14f405,covercress,Cash cover crop developer,"St. Louis, Missouri",https://covercress.com/
087ceb1c-fa7b-4705-a83b-ba0c8b398da3,cowboy,Electric-bike maker,Brussels,https://cowboy.com/
e0ce2141-71fc-4bde-8043-1f266932de99,cowboy clean fuels,Carbon removal process involving injecting sugar beet waste into coal seams,"Denver, CO",https://www.cowboycleanfuels.com/
cbe3b7db-21a5-48d9-8b7c-795dfd8d5a48,cozero,Carbon management software,"Berlin, Germany",https://cozero.com/
b2f3ed5b-ddbc-4e1e-9fba-4874fe2a5e05,cradle,AI-powered platform to help scientists design and optimize proteins,"Amsterdam, Netherlands",
e8b916e9-6002-4995-adac-9134516739ec,creandum,Invest in seed through Series A companies,"Stockholm, Sweden",https://creandum.com/
d1dbee29-ce62-4c05-9cbb-60472f210ba2,creattura,Carbon credit development and financing platform,Tokyo,
57c70b59-9ddd-43d6-8d29-9d43dcc37b1b,crehana,Reskilling and upskilling tech maker,"Mexico City, Mexico",
59147a63-0d17-4c4c-be8a-4cd281a46cd2,crew carbon,Carbon mineralization for storage service provider,Brooklyn,
34ec3095-0703-4f3b-b733-9154b5cad948,cribl,Data analytics company,"San Francisco, CA",https://cribl.io/
5173bb8a-31b7-466e-93ea-e794b62d3a04,crisp,Demand forecasting software for the food industry,New York,https://www.crisp.com/
338111e7-b978-4c32-9608-279471512269,critical venture partners,Investing in student and recent alumni founders,"New York, New York",
01ef200d-0f5a-4e39-9029-e3b023665561,crobio,Microbes that bolster soil's water retention capabilities,"Macclesfield, U.K.",https://crobio.com/
6f6ceb81-31b0-437d-8374-6f6bfe459a7e,crop biome,Agritech startup developing resilient crops through formulating microbes into biological products,Ireland,https://cropbiome.com/
6ea0d4e5-7425-4dd6-ac7a-58f42978bdae,crop enhancement,Sustainable agrochemical startup,"Cambridge, Massachusetts",
ecf8b95f-6ee1-497b-b38e-e0960e8104d9,crop.zone,Developer of an electric weeding system,"Aachen, Germany",
b6c7f43f-f048-48c5-a2d5-e8b16011623b,cropx,Agronomic farm management system,"Netanya, Israel",https://www.cropx.com/
98bb3923-172a-47a4-a07c-77c01b651d8b,crosstown h2r,Convert natural gas plants to run on hydrogen,"Stuttgart, Germany",
f6becae3-09ee-42e8-b2c7-2e49d0fcd292,crstl,No-code electronic data interchange SaaS application,"San Francisco, CA",
f531f8da-96fe-4124-83b5-dad1004dd55d,crusoe,Developer of AI-optimized efficient data centers,"Denver, CO",https://crusoeenergy.com/
f43f498d-1aac-4923-ac02-103117021639,crusoe energy,Valorize otherwise wasted natural gas assets while mitigating methane emissions to power data centers,Denver,https://www.crusoeenergy.com/
c90e8bc4-1fe8-40e7-9578-b330b1bfaa8b,crusoe energy systems,Flare migration startup converting gas into energy for bitcoin mining,"Denver, CO",https://crusoeenergy.com/
b4fa078e-0199-446c-89c4-8e4fa8e4215c,crux,IRA tax credits marketplace,"New York, NY",
8a5815b8-1a47-49b9-a3e3-bf23370be0a3,cruxocm,Technology for control room operators,"Calgary, Canada",https://www.cruxocm.com/
f36cbf24-c9f7-43ba-8d89-e7becfd62dd0,cruz foam,Maker of compostable packing foam from discarded shrimp shells,"Santa Cruz, CA",
53f254ea-d98c-4b97-9057-baa294f91b81,ctc conductors,Advanced grid conductors developer,"Irvine, CA",
832b28c9-5a62-4cea-aa59-1aa11af30bdd,ctc global,Conductor cores for high-voltage transmission cables,"Irvine, CA",https://www.ctcglobal.com/
e101e89d-794b-40eb-a6bf-50985c81aa0a,ctvc,Climate tech market intelligence platform,"New York, NY",
401046c6-10a2-4c09-b45b-8efea6782268,cube dev,Open-source company for building business tech tools, ,
b8ef2131-15f1-417c-a0c7-1098706abc2d,cuberg,Battery manufacturing and mineral processing,"San Leandro, CA",
729750a6-7e54-4586-9154-6f07b07ed6cc,cubicpv,Solar wafer and perovskite manufacturer,"Bedford, MA",
9ab933c3-28c0-401f-8179-e1ac06ea6d56,cultimate foods,Lab-grown meat,"Berlin, Germany",
1b816fb5-30e7-4f67-87c7-9abf8ef98a40,cultivated biosciences,Yeast-derived cream for alternative dairy products,"Wädenswil, Switzerland",https://cultivatedbiosciences.com/
f9b4ba19-89dc-4f75-a555-4c390f51aa5d,cultivo,Identifies portfolios of nature-based projects for outside investment,"Pleasanton, CA",
42c630d2-e430-476a-923a-d3f6a8ba9985,cumul.io,Analytics platform for SaaS companies,"Brooklyn, NY",https://www.cumul.io/
de570df3-c167-416a-afa5-ffa2531f7af9,cumulus digital systems,Software for industrial applications,"Massachusetts, USA",
40dbd735-b080-4109-9504-9eaf8e8fa2e4,cur8,Carbon-removal climate-tech startup,"London, UK",https://www.cur8.com/
991f6026-dff8-497c-821a-2f641484ec44,curbwaste,Software for waste services management,"New York City, NY",https://www.curbwaste.com/
ee7a134e-4580-49f1-a252-f59a2d0e41d0,curio,Closed fuel cycle for nuclear fusion applications,"Washington, DC",
aa5851f3-d02a-40ca-865f-e417056dca9d,current foods,Plant-based seafood company,"San Francisco, CA",
69e1c935-70d0-4c67-aa3a-04de8a8f2928,currents,Provider of a recycled EV battery marketplace,"Portland, OR",
8ab83119-0754-4d8f-8f2e-ca03b50704d1,curri,Construction material delivery company,"Los Angeles, CA",https://www.curri.com/
64ca32d0-fedc-489f-91d3-74a698158fe6,curvepoint capital,Independent investment firm advancing climate finance,"Los Angeles, U.S.",
8fdab9c4-dd01-4aff-a617-4df95118b485,cuspai,GenAI-driven search for new materials platform,"Cambridge, England",https://cuspai.com/
f1b447e0-1d88-4c82-a8e6-fb13614e7021,cyberfortress,Insuretech startup focused on protecting e-commerce companies,"San Antonio, TX",
91ab2bac-3f0b-47bd-b09a-0661090529a7,cybord,Quality assurance for electronic component manufacturers,Tel Aviv,
0712743d-0b54-42be-9220-bf8a1e510106,cybsafe,Cybersecurity awareness platform,"London, UK",https://www.cybsafe.com/
7470126a-1d6a-4357-98c4-32405ab359ae,cycle capital management,Venture firm focused on clean-tech startups,Montreal,
08fdfcf0-645b-49c4-b16f-96c21e41be50,cyclic materials,Rare earths and critical minerals recycling,"Ontario, Canada",
4800bf66-5c52-43b3-af59-0645425a19be,cyclize,Plasma-based process that turns mixed plastic waste into synthetic gas,"Stuttgart, Germany",https://cyclize.com/
82f729d7-7a7b-4e9f-a4d1-27611c49334e,cycloid,Sustainable engineering platform provider,"Paris, France",https://cycloid.io/
2d123a0e-59d9-4cc9-ab05-3bd15c12d8d7,cycode,Software supply chain security company,Tel-Aviv,
e3c6b35b-7b3e-4319-982b-bb1a4cfa6e9d,cylib,Lithium-ion battery recycling business,"Aachen, Germany",
bced64db-2939-4c9e-a8c5-2c56bf496371,cyngn,Autonomous and electric industrial vehicles,"Menlo Park, CA",
6592dec9-3d17-45e5-ac8a-c94d1f2faa6e,dabbel,Provider of HVAC control automation solutions to cut CO2,"Dusseldorf, Germany",
b79d3fb1-342e-4db9-888b-94ff289fb6b7,daedalus,Using AI to build precision parts factories,"Karlsruhe, Germany",
80fec951-c327-4e87-9a25-ab27096d1dd0,daily,Developer platform for audio and video, ,
98804acf-98df-4b9d-946e-556669ab0506,daiz,Plant-based meat developer,"Kumamoto-shi, Japan",
8444caed-645b-457f-8924-11f9cd027392,dalan animal health,Developer of oral vaccines for honeybees,"Athens, GA",https://dalananimalhealth.com/
f92cd040-1747-4306-b3ec-400695a5f4a9,damon motors,Developer of electric motorcycles,Canada,https://www.damonmotors.com/
bcc2636b-5dac-4531-863a-201c0d9850c5,dance,E-bike subscription business,Germany,
d3b02d27-12a0-4f38-8b6e-674f5eac58b8,dandelion energy,Home geothermal company,"Arlington, VA",
ce300a4e-6956-41a2-a310-b6dfce4829d3,danimer scientific,Makes biodegradable and compostable biopolymers,,
112fdb21-9bac-486b-b2fc-0952921d5e4a,daphne technology,Developer of a sustainable air emissions control system,Switzerland,
67862977-938c-497a-92cd-4470d012c60d,daphni,Mission-driven investments in climate and energy tech,"Paris, France",https://www.daphni.com/
31c7a279-ac8c-45cf-ae48-35234000cbb2,daqus energy,Scale novel TAQ cathode material for lithium-ion batteries,"Woburn, Massachusetts",
ea8a0081-c69a-4f15-a6b7-f5a6367cce4d,daring,Maker of plant-based chicken-meat substitutes,"Los Angeles, CA",
